"filename", "language", "Log", "JSON", "C++", "Makefile", "Markdown", "CMake", "C", "CMake Cache", "Python", "Shell Script", "comment", "blank", "total"
"/home/huangli/BTDWork/RDL-Router/router-w-heuristic-pin-assignment/solver20211008_3/main/lemon/radix_heap.h", "C++", 0, 0, 239, 0, 0, 0, 0, 0, 0, 0, 150, 50, 439
"/home/huangli/BTDWork/RDL-Router/router-w-heuristic-pin-assignment/solver20211008_3/main/lemon/radix_sort.h", "C++", 0, 0, 358, 0, 0, 0, 0, 0, 0, 0, 77, 53, 488
"/home/huangli/BTDWork/RDL-Router/router-w-heuristic-pin-assignment/solver20211008_3/main/lemon/random.cc", "C++", 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 22, 4, 30
"/home/huangli/BTDWork/RDL-Router/router-w-heuristic-pin-assignment/solver20211008_3/main/lemon/random.h", "C++", 0, 0, 553, 0, 0, 0, 0, 0, 0, 0, 299, 154, 1006
"/home/huangli/BTDWork/RDL-Router/router-w-heuristic-pin-assignment/solver20211008_3/main/lemon/smart_graph.h", "C++", 0, 0, 764, 0, 0, 0, 0, 0, 0, 0, 328, 253, 1345
"/home/huangli/BTDWork/RDL-Router/router-w-heuristic-pin-assignment/solver20211008_3/main/lemon/soplex.cc", "C++", 0, 0, 372, 0, 0, 0, 0, 0, 0, 0, 19, 75, 466
"/home/huangli/BTDWork/RDL-Router/router-w-heuristic-pin-assignment/solver20211008_3/main/lemon/soplex.h", "C++", 0, 0, 80, 0, 0, 0, 0, 0, 0, 0, 35, 44, 159
"/home/huangli/BTDWork/RDL-Router/router-w-heuristic-pin-assignment/solver20211008_3/main/lemon/static_graph.h", "C++", 0, 0, 271, 0, 0, 0, 0, 0, 0, 0, 130, 76, 477
"/home/huangli/BTDWork/RDL-Router/router-w-heuristic-pin-assignment/solver20211008_3/main/lemon/suurballe.h", "C++", 0, 0, 375, 0, 0, 0, 0, 0, 0, 0, 313, 89, 777
"/home/huangli/BTDWork/RDL-Router/router-w-heuristic-pin-assignment/solver20211008_3/main/lemon/time_measure.h", "C++", 0, 0, 287, 0, 0, 0, 0, 0, 0, 0, 245, 79, 611
"/home/huangli/BTDWork/RDL-Router/router-w-heuristic-pin-assignment/solver20211008_3/main/lemon/tolerance.h", "C++", 0, 0, 77, 0, 0, 0, 0, 0, 0, 0, 119, 47, 243
"/home/huangli/BTDWork/RDL-Router/router-w-heuristic-pin-assignment/solver20211008_3/main/lemon/unionfind.h", "C++", 0, 0, 1122, 0, 0, 0, 0, 0, 0, 0, 437, 266, 1825
"/home/huangli/BTDWork/RDL-Router/router-w-heuristic-pin-assignment/solver20211008_3/main/src/Makefile", "Makefile", 0, 0, 0, 14, 0, 0, 0, 0, 0, 0, 0, 3, 17
"/home/huangli/BTDWork/RDL-Router/router-w-heuristic-pin-assignment/solver20211008_3/main/src/README.md", "Markdown", 0, 0, 0, 0, 21, 0, 0, 0, 0, 0, 0, 8, 29
"/home/huangli/BTDWork/RDL-Router/router-w-heuristic-pin-assignment/solver20211008_3/main/src/bp.cpp", "C++", 0, 0, 59, 0, 0, 0, 0, 0, 0, 0, 4, 2, 65
"/home/huangli/BTDWork/RDL-Router/router-w-heuristic-pin-assignment/solver20211008_3/main/src/bp.h", "C++", 0, 0, 25, 0, 0, 0, 0, 0, 0, 0, 0, 6, 31
"/home/huangli/BTDWork/RDL-Router/router-w-heuristic-pin-assignment/solver20211008_3/main/src/edge.cpp", "C++", 0, 0, 13, 0, 0, 0, 0, 0, 0, 0, 2, 1, 16
"/home/huangli/BTDWork/RDL-Router/router-w-heuristic-pin-assignment/solver20211008_3/main/src/edge.h", "C++", 0, 0, 28, 0, 0, 0, 0, 0, 0, 0, 0, 5, 33
"/home/huangli/BTDWork/RDL-Router/router-w-heuristic-pin-assignment/solver20211008_3/main/src/io.cpp", "C++", 0, 0, 382, 0, 0, 0, 0, 0, 0, 0, 38, 31, 451
"/home/huangli/BTDWork/RDL-Router/router-w-heuristic-pin-assignment/solver20211008_3/main/src/io.h", "C++", 0, 0, 54, 0, 0, 0, 0, 0, 0, 0, 1, 7, 62
"/home/huangli/BTDWork/RDL-Router/router-w-heuristic-pin-assignment/solver20211008_3/main/src/main.cpp", "C++", 0, 0, 329, 0, 0, 0, 0, 0, 0, 0, 125, 69, 523
"/home/huangli/BTDWork/RDL-Router/router-w-heuristic-pin-assignment/solver20211008_3/main/src/maze.cpp", "C++", 0, 0, 729, 0, 0, 0, 0, 0, 0, 0, 135, 68, 932
"/home/huangli/BTDWork/RDL-Router/router-w-heuristic-pin-assignment/solver20211008_3/main/src/maze.h", "C++", 0, 0, 88, 0, 0, 0, 0, 0, 0, 0, 2, 15, 105
"/home/huangli/BTDWork/RDL-Router/router-w-heuristic-pin-assignment/solver20211008_3/main/src/nlohmann/json.hpp", "C++", 0, 0, 15089, 0, 0, 0, 0, 0, 0, 0, 8520, 2546, 26155
"/home/huangli/BTDWork/RDL-Router/router-w-heuristic-pin-assignment/solver20211008_3/main/src/node.cpp", "C++", 0, 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 3, 10
"/home/huangli/BTDWork/RDL-Router/router-w-heuristic-pin-assignment/solver20211008_3/main/src/node.h", "C++", 0, 0, 30, 0, 0, 0, 0, 0, 0, 0, 2, 8, 40
"/home/huangli/BTDWork/RDL-Router/router-w-heuristic-pin-assignment/solver20211008_3/main/src/parse.cpp", "C++", 0, 0, 1548, 0, 0, 0, 0, 0, 0, 0, 275, 162, 1985
"/home/huangli/BTDWork/RDL-Router/router-w-heuristic-pin-assignment/solver20211008_3/main/src/parse.h", "C++", 0, 0, 248, 0, 0, 0, 0, 0, 0, 0, 15, 42, 305
"/home/huangli/BTDWork/RDL-Router/router-w-heuristic-pin-assignment/solver20211008_3/main/src/r.log", "Log", 337, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 338
"/home/huangli/BTDWork/RDL-Router/router-w-heuristic-pin-assignment/solver20211008_3/main/src/rdlblock.cpp", "C++", 0, 0, 940, 0, 0, 0, 0, 0, 0, 0, 131, 119, 1190
"/home/huangli/BTDWork/RDL-Router/router-w-heuristic-pin-assignment/solver20211008_3/main/src/rdlblock.h", "C++", 0, 0, 65, 0, 0, 0, 0, 0, 0, 0, 7, 15, 87
"/home/huangli/BTDWork/RDL-Router/router-w-heuristic-pin-assignment/solver20211008_3/main/src/tile.cpp", "C++", 0, 0, 883, 0, 0, 0, 0, 0, 0, 0, 83, 60, 1026
"/home/huangli/BTDWork/RDL-Router/router-w-heuristic-pin-assignment/solver20211008_3/main/src/tile.h", "C++", 0, 0, 144, 0, 0, 0, 0, 0, 0, 0, 4, 23, 171
"/home/huangli/BTDWork/RDL-Router/router-w-heuristic-pin-assignment/solver20211008_3/makefile", "Makefile", 0, 0, 0, 21, 0, 0, 0, 0, 0, 0, 3, 15, 39
"/home/huangli/BTDWork/RDL-Router/router-w-heuristic-pin-assignment/solver20211008_3/pin-connect/src/Makefile", "Makefile", 0, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 2, 8
"/home/huangli/BTDWork/RDL-Router/router-w-heuristic-pin-assignment/solver20211008_3/pin-connect/src/data.h", "C++", 0, 0, 89, 0, 0, 0, 0, 0, 0, 0, 0, 11, 100
"/home/huangli/BTDWork/RDL-Router/router-w-heuristic-pin-assignment/solver20211008_3/pin-connect/src/main.cpp", "C++", 0, 0, 74, 0, 0, 0, 0, 0, 0, 0, 16, 8, 98
"/home/huangli/BTDWork/RDL-Router/router-w-heuristic-pin-assignment/solver20211008_3/python/python.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 558, 0, 147, 61, 766
"/home/huangli/BTDWork/RDL-Router/router-w-heuristic-pin-assignment/solver20211008_3/r.log", "Log", 542, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 554
"/home/huangli/BTDWork/RDL-Router/router-w-heuristic-pin-assignment/solver20211008_3/run.sh", "Shell Script", 0, 0, 0, 0, 0, 0, 0, 0, 0, 29, 6, 3, 38
"/home/huangli/BTDWork/RDL-Router/router-w-heuristic-pin-assignment/solver20211008_3/sdc_parser/src/Makefile", "Makefile", 0, 0, 0, 9, 0, 0, 0, 0, 0, 0, 0, 2, 11
"/home/huangli/BTDWork/RDL-Router/router-w-heuristic-pin-assignment/solver20211008_3/sdc_parser/src/main.cpp", "C++", 0, 0, 35, 0, 0, 0, 0, 0, 0, 0, 18, 10, 63
"/home/huangli/BTDWork/RDL-Router/router-w-heuristic-pin-assignment/solver20211008_3/sdc_parser/src/net.cpp", "C++", 0, 0, 403, 0, 0, 0, 0, 0, 0, 0, 98, 61, 562
"/home/huangli/BTDWork/RDL-Router/router-w-heuristic-pin-assignment/solver20211008_3/sdc_parser/src/net.h", "C++", 0, 0, 92, 0, 0, 0, 0, 0, 0, 0, 28, 33, 153
"/home/huangli/BTDWork/RDL-Router/router-w-heuristic-pin-assignment/solver20211008_3/sdc_parser/src/r.log", "Log", 197, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 90, 287
"/home/huangli/BTDWork/RDL-Router/router-w-heuristic-pin-assignment/solver20211008_3/test.sh", "Shell Script", 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 0, 0, 8
"Total", "-", 1515, 4634, 126008, 240, 39, 300, 507, 311, 558, 37, 60492, 30981, 225622
